"category", "problem", "population", "xover_method", "xover_rate", "mut_rate", "mut_method", "mut_param", "sel_method", "sel_param", "fitness"
"random", "s3v70c800-6.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "32"
"random", "s3v70c800-6.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "34"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "33"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "35"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "34"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "37"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "35"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "39"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "37"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "38"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "37"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "39"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "34"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "38"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "40"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "32"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "34"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "35"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "39"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "35"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "36"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "37"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "32"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "39"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "38"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "32"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "35"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "36"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "37"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "36"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "33"
"random", "s3v70c800-7.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "31"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "38"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "36"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "37"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "41"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "39"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "39"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "36"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "41"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "43"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "37"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "38"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "38"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "37"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "36"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "35"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "37"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "40"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "39"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "35"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "41"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "42"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "36"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "37"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "40"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "38"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "40"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "34"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "38"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "38"
"random", "s3v70c800-8.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "34"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "38"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "36"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "35"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "38"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "37"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "37"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "35"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "37"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "35"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "36"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "36"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "36"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "37"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "33"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "44"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "38"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "36"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "36"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "38"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "38"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "43"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "36"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "43"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "35"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "35"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "34"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "44"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "35"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "37"
"random", "s3v70c800-9.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "37"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "24"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "21"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "21"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "16"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "25"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "16"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "23"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "22"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "22"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "21"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-10.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "14"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "22"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "14"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "16"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "22"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "21"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "21"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "21"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "15"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "21"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "22"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "15"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-1.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "21"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "21"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "21"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "22"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "21"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "21"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "23"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "22"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "22"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "23"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "21"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "23"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "11"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "23"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "13"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "16"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "21"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "11"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "22"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "16"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "14"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "16"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "19"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "13"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "13"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "15"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "15"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "22"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "16"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "14"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "16"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "16"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "22"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "14"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "18"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "16"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "16"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "20"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "17"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "16"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "1", "bitflip", "0.01", "tournament", "3", "22"
