"category", "problem", "neighborhood", "neighborhood_size", "population", "inertia", "factor1", "factor2", "fitness"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "40"
"random", "s3v80c600-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "40"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "43"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "44"
"random", "s3v80c600-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "44"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "44"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "41"
"random", "s3v80c600-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "44"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "43"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "41"
"random", "s3v80c600-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "42"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "42"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "41"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "40"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "41"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "43"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "41"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "46"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "41"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "41"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "41"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "38"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "41"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "44"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "46"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "42"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "44"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "44"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "38"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "44"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "41"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "36"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "43"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "43"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "37"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "44"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "44"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "39"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "43"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "43"
"random", "s3v80c600-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "41"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "39"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "42"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "43"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "40"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "45"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "42"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "39"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "45"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "45"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "43"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "46"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "42"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "42"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "36"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "45"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "40"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "37"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "41"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "40"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "30"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "43"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "34"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "39"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "43"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "31"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "45"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "47"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "39"
"random", "s3v80c600-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "39"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "47"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "36"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "39"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "39"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "40"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "48"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "41"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "40"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "38"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "40"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "40"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "42"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "45"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "43"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "47"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "39"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "45"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "37"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "48"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c600-9.cnf", "ring", "5", "20", "1", "1.7", "2.3", "39"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "47"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "54"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "47"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "55"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "46"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "48"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "47"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "47"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "54"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "55"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "54"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "48"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "56"
"random", "s3v80c700-10.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "48"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "55"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "48"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "54"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "47"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "48"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "46"
"random", "s3v80c700-1.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "45"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "54"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "54"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "47"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "46"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "55"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "46"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "47"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-2.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "47"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "55"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "47"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "45"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "44"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "54"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "47"
"random", "s3v80c700-3.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "45"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "48"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "48"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "55"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "48"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "54"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "48"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "56"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "58"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "48"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "47"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "54"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "54"
"random", "s3v80c700-4.cnf", "ring", "5", "20", "1", "1.7", "2.3", "54"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "57"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "48"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "54"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "54"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "54"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "55"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "48"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "55"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-5.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "46"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "45"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "55"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "54"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "46"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "54"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "52"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
"random", "s3v80c700-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "48"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "54"
"random", "s3v80c700-6.cnf", "ring", "5", "20", "1", "1.7", "2.3", "49"
"random", "s3v80c700-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "47"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "53"
"random", "s3v80c700-8.cnf", "ring", "5", "20", "1", "1.7", "2.3", "50"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "56"
"random", "s3v80c700-7.cnf", "ring", "5", "20", "1", "1.7", "2.3", "51"
