@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data

output,7,weka.classifiers.functions.RBFNetwork,'-B 3 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,357,184,133,51,0,72.282609,27.717391,0,0.489778,0.103639,0.24139,64.842596,85.970459,246.778295,1292.650389,-1045.872095,1.341186,7.025274,-5.684087,96.812766,0.526156,6828.71887,0.608108,45,0.163636,18,0.836364,92,0.391892,29,0.714286,0.608108,0.656934,0.785442,0.722826,0.223137,0.776863,0.277174,0.715834,0.722826,0.716227,0.809439,0.899,0.023,0.79,0.02,96492,94065,51680,?
output,8,weka.classifiers.functions.RBFNetwork,'-B 3 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,357,184,140,44,0,76.086957,23.913043,0,0.538584,0.097347,0.226686,60.922458,80.777666,243.960166,2410.178639,-2166.218472,1.32587,13.098797,-11.772926,105.39851,0.572818,7388.792762,0.554054,41,0.081818,9,0.918182,101,0.445946,33,0.82,0.554054,0.66129,0.77801,0.76087,0.243817,0.756183,0.23913,0.770736,0.76087,0.744175,0.803972,0.851,0.016,0.8,0.02,99407,94065,51680,?
output,9,weka.classifiers.functions.RBFNetwork,'-B 3 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,357,184,143,41,0,77.717391,22.282609,0,0.587534,0.087164,0.208773,54.550881,74.397265,242.960166,132.985311,109.974856,1.320436,0.722746,0.597689,129.241116,0.702397,9047.08711,0.581081,43,0.081818,9,0.918182,101,0.418919,31,0.826923,0.581081,0.68254,0.834152,0.777174,0.196,0.804,0.222826,0.781983,0.777174,0.766464,0.873915,0.341,0.017,0.33,0.01,106365,94065,51680,?
output,10,weka.classifiers.functions.RBFNetwork,'-B 3 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,358,183,144,39,0,78.688525,21.311475,0,0.597462,0.085509,0.217489,53.627191,77.832912,236.176688,4360.983278,-4124.80659,1.290583,23.83051,-22.539927,118.137129,0.645558,8179.292953,0.635135,47,0.100917,11,0.899083,98,0.364865,27,0.810345,0.635135,0.712121,0.83821,0.786885,0.187461,0.812539,0.213115,0.783734,0.786885,0.777457,0.860989,1.082,0.018,1.06,0.02,109287,94310,51435,?
output,1,weka.classifiers.functions.RBFNetwork,'-B 4 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,357,184,142,42,0,77.173913,22.826087,0,0.559708,0.088333,0.213316,55.266361,75.971754,246.778295,1835.695048,-1588.916754,1.341186,9.976604,-8.635417,121.611658,0.660933,8577.91657,0.554054,41,0.081818,9,0.918182,101,0.445946,33,0.82,0.554054,0.66129,0.837469,0.771739,0.225517,0.774483,0.228261,0.769632,0.771739,0.750323,0.880655,0.806,0.018,0.79,0.02,104562,94065,51680,?
output,2,weka.classifiers.functions.RBFNetwork,'-B 4 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,357,184,141,43,0,76.630435,23.369565,0,0.569602,0.090605,0.220796,56.704275,78.681855,242.960166,1814.910899,-1571.950733,1.320436,9.863646,-8.543211,118.511892,0.644086,8296.024079,0.513514,38,0.063636,7,0.936364,103,0.486486,36,0.844444,0.513514,0.638655,0.831572,0.766304,0.195917,0.804083,0.233696,0.782483,0.766304,0.750992,0.870204,0.746,0.019,0.73,0.01,114435,94065,51680,?
output,3,weka.classifiers.functions.RBFNetwork,'-B 4 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,357,184,141,43,0,76.630435,23.369565,0,0.552565,0.089802,0.223211,56.201741,79.542637,242.960166,3508.990778,-3266.030612,1.320436,19.070602,-17.750166,117.675269,0.63954,8237.459156,0.540541,40,0.072727,8,0.927273,102,0.459459,34,0.833333,0.540541,0.655738,0.819165,0.766304,0.222273,0.777727,0.233696,0.772924,0.766304,0.747486,0.854221,1.418,0.025,1.38,0.02,114435,94065,51680,?
output,4,weka.classifiers.functions.RBFNetwork,'-B 4 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,359,182,135,47,0,74.175824,25.824176,0,0.495637,0.091772,0.229166,57.56987,82.048453,234.82441,3395.838547,-3161.014138,1.290244,18.658454,-17.36821,108.43854,0.595816,7509.304716,0.493151,36,0.091743,10,0.908257,99,0.506849,37,0.782609,0.493151,0.605042,0.79295,0.741758,0.261864,0.738136,0.258242,0.747688,0.741758,0.719842,0.823884,0.768,0.021,0.75,0.02,117271,94555,51190,?
output,5,weka.classifiers.functions.RBFNetwork,'-B 4 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,356,185,140,45,0,75.675676,24.324324,0,0.555716,0.087581,0.229733,54.698373,81.520956,250.733714,7925.163268,-7674.429554,1.355317,42.83872,-41.483403,124.830777,0.674761,8849.624631,0.621622,46,0.153153,17,0.846847,94,0.378378,28,0.730159,0.621622,0.671533,0.806124,0.756757,0.185772,0.814228,0.243243,0.747464,0.756757,0.748904,0.835031,0.234,0.019,0.22,0.02,104562,93820,51925,?
output,6,weka.classifiers.functions.RBFNetwork,'-B 4 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,358,183,153,30,0,83.606557,16.393443,0,0.695727,0.08092,0.193707,50.73383,69.281295,239.994816,2255.361883,-2015.367067,1.311447,12.324382,-11.012935,132.544399,0.724286,9245.790762,0.756757,56,0.100917,11,0.899083,98,0.243243,18,0.835821,0.756757,0.794326,0.906459,0.836066,0.136575,0.863425,0.163934,0.830507,0.836066,0.831757,0.916516,0.453,0.026,0.44,0.02,107393,94310,51435,?
output,7,weka.classifiers.functions.RBFNetwork,'-B 4 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,357,184,138,46,0,75,25,0,0.546191,0.097265,0.242511,60.855104,86.369489,246.778295,4694.765845,-4447.987551,1.341186,25.515032,-24.173845,103.983917,0.56513,7334.538298,0.702703,52,0.190909,21,0.809091,89,0.297297,22,0.712329,0.702703,0.707483,0.780958,0.75,0.183966,0.816034,0.25,0.74937,0.75,0.74966,0.8432,1.369,0.018,1.33,0.02,104562,94065,51680,?
output,8,weka.classifiers.functions.RBFNetwork,'-B 4 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,357,184,143,41,0,77.717391,22.282609,0,0.570705,0.090537,0.224469,56.660799,79.987623,243.960166,2693.259371,-2449.299205,1.32587,14.637279,-13.311409,114.128753,0.620265,8000.812333,0.662162,49,0.118182,13,0.881818,97,0.337838,25,0.790323,0.662162,0.720588,0.824816,0.777174,0.21509,0.78491,0.222826,0.769467,0.777174,0.758495,0.853289,1.429,0.019,1.4,0.02,107391,94065,51680,?
output,9,weka.classifiers.functions.RBFNetwork,'-B 4 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,357,184,146,38,0,79.347826,20.652174,0,0.618653,0.084314,0.205251,52.767093,73.142191,242.960166,352.315995,-109.355828,1.320436,1.914761,-0.594325,135.061349,0.734029,9454.512847,0.540541,40,0.027273,3,0.972727,107,0.459459,34,0.930233,0.540541,0.683761,0.859521,0.793478,0.180947,0.819053,0.206522,0.822402,0.793478,0.778855,0.895487,0.75,0.019,0.72,0.02,114435,94065,51680,?
output,10,weka.classifiers.functions.RBFNetwork,'-B 4 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,358,183,145,38,0,79.234973,20.765027,0,0.611465,0.081554,0.213234,51.146265,76.310117,236.176688,3629.861612,-3393.684924,1.290583,19.835309,-18.544726,122.520105,0.669509,8482.750865,0.689189,51,0.12844,14,0.87156,95,0.310811,23,0.784615,0.689189,0.733813,0.851041,0.79235,0.173389,0.826611,0.20765,0.786163,0.79235,0.786446,0.874169,1.517,0.027,1.48,0.02,117271,94310,51435,?
output,1,weka.classifiers.functions.RBFNetwork,'-B 5 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,357,184,138,46,0,75,25,0,0.527679,0.084707,0.210103,52.997653,74.827526,246.778295,2601.167704,-2354.389409,1.341186,14.136781,-12.795595,123.175618,0.669433,8688.230981,0.513514,38,0.081818,9,0.918182,101,0.486486,36,0.808511,0.513514,0.628099,0.871806,0.75,0.226766,0.773234,0.25,0.751435,0.75,0.730251,0.908995,2.185,0.021,2.14,0.02,112548,94065,51680,?
output,2,weka.classifiers.functions.RBFNetwork,'-B 5 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,357,184,145,39,0,78.804348,21.195652,0,0.607139,0.078899,0.206775,49.378209,73.685269,242.960166,2376.733707,-2133.773541,1.320436,12.917031,-11.596595,131.349782,0.713858,9194.697131,0.581081,43,0.072727,8,0.927273,102,0.418919,31,0.843137,0.581081,0.688,0.875676,0.788043,0.180303,0.819697,0.211957,0.794171,0.788043,0.776513,0.902112,1.545,0.024,1.49,0.02,122421,94065,51680,?
output,3,weka.classifiers.functions.RBFNetwork,'-B 5 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,357,184,142,42,0,77.173913,22.826087,0,0.564963,0.087467,0.222804,54.740976,79.397376,242.960166,3385.116414,-3142.156247,1.320436,18.397372,-17.076936,117.776231,0.640088,8244.526625,0.594595,44,0.1,11,0.9,99,0.405405,30,0.8,0.594595,0.682171,0.81683,0.771739,0.208468,0.791532,0.228261,0.766367,0.771739,0.755431,0.856257,1.716,0.022,1.68,0.03,122421,94065,51680,?
output,4,weka.classifiers.functions.RBFNetwork,'-B 5 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0149,359,182,137,45,0,75.274725,24.725275,0,0.534633,0.086437,0.225469,54.22352,80.724982,234.82441,5505.622616,-5270.798206,1.290244,30.250674,-28.96043,110.822349,0.608914,7674.382028,0.753425,55,0.247706,27,0.752294,82,0.246575,18,0.670732,0.753425,0.709677,0.790122,0.752747,0.208683,0.791317,0.247253,0.753415,0.752747,0.743734,0.82199,0.908,0.024,0.89,0.02,125401,94555,51190,?
output,5,weka.classifiers.functions.RBFNetwork,'-B 5 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,356,185,146,39,0,78.918919,21.081081,0,0.608879,0.081519,0.221831,50.912796,78.716777,250.733714,6243.499445,-5992.765731,1.355317,33.748646,-32.393328,133.141099,0.719682,9438.768029,0.716216,53,0.144144,16,0.855856,95,0.283784,21,0.768116,0.716216,0.741259,0.83309,0.789189,0.18046,0.81954,0.210811,0.77604,0.789189,0.780383,0.869819,1.201,0.023,1.17,0.02,112548,93820,51925,?
output,6,weka.classifiers.functions.RBFNetwork,'-B 5 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,358,183,156,27,0,85.245902,14.754098,0,0.725789,0.078515,0.192922,49.225922,69.00053,239.994816,2258.407384,-2018.412568,1.311447,12.341024,-11.029577,136.223508,0.744391,9502.431347,0.77027,57,0.082569,9,0.917431,100,0.22973,17,0.863636,0.77027,0.814286,0.886375,0.852459,0.122855,0.877145,0.147541,0.847468,0.852459,0.847947,0.90483,0.879,0.023,0.86,0.02,115361,94310,51435,?
output,7,weka.classifiers.functions.RBFNetwork,'-B 5 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,357,184,135,49,0,73.369565,26.630435,0,0.51506,0.099981,0.242572,62.554277,86.391236,246.778295,4633.851575,-4387.073281,1.341186,25.183976,-23.84279,100.836361,0.548024,7112.524399,0.689189,51,0.218182,24,0.781818,86,0.310811,23,0.68,0.689189,0.684564,0.776658,0.733696,0.20141,0.79859,0.266304,0.728024,0.733696,0.7308,0.83177,1.126,0.022,1.1,0.02,112548,94065,51680,?
output,8,weka.classifiers.functions.RBFNetwork,'-B 5 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,357,184,147,37,0,79.891304,20.108696,0,0.625131,0.084442,0.220173,52.845813,78.456561,243.960166,3825.986627,-3582.026461,1.32587,20.793406,-19.467535,121.565891,0.660684,8522.180963,0.756757,56,0.145455,16,0.854545,94,0.243243,18,0.777778,0.756757,0.767123,0.817445,0.798913,0.176859,0.823141,0.201087,0.791736,0.798913,0.793004,0.840046,1.426,0.023,1.39,0.02,115361,94065,51680,?
output,9,weka.classifiers.functions.RBFNetwork,'-B 5 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,357,184,142,42,0,77.173913,22.826087,0,0.57952,0.083975,0.209847,52.555274,74.780278,242.960166,1209.81244,-966.852273,1.320436,6.575068,-5.254632,135.01424,0.733773,9451.215131,0.513514,38,0.054545,6,0.945455,104,0.486486,36,0.863636,0.513514,0.644068,0.839988,0.771739,0.20364,0.79636,0.228261,0.792953,0.771739,0.757117,0.877711,1.208,0.022,1.16,0.03,122421,94065,51680,?
output,10,weka.classifiers.functions.RBFNetwork,'-B 5 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,358,183,151,32,0,82.513661,17.486339,0,0.66814,0.074728,0.199927,46.865545,71.548281,236.176688,2491.191139,-2255.014451,1.290583,13.613066,-12.322483,135.05974,0.738031,9350.939785,0.756757,56,0.119266,13,0.880734,96,0.243243,18,0.811594,0.756757,0.783217,0.872056,0.825137,0.156031,0.843969,0.174863,0.816249,0.825137,0.815269,0.895922,1.453,0.023,1.4,0.02,125401,94310,51435,?
output,1,weka.classifiers.functions.RBFNetwork,'-B 6 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,357,184,140,44,0,76.086957,23.913043,0,0.544964,0.082271,0.208372,51.47337,74.211231,246.778295,2401.788856,-2155.010561,1.341186,13.0532,-11.712014,132.311082,0.719082,9332.603747,0.540541,40,0.081818,9,0.918182,101,0.459459,34,0.816327,0.540541,0.650407,0.872973,0.76087,0.226141,0.773859,0.23913,0.760069,0.76087,0.741947,0.912927,1.136,0.024,1.1,0.02,120676,94065,51680,?
output,2,weka.classifiers.functions.RBFNetwork,'-B 6 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,357,184,144,40,0,78.26087,21.73913,0,0.600868,0.074724,0.208503,46.765746,74.301029,242.960166,2702.721353,-2459.761187,1.320436,14.688703,-13.368267,139.189293,0.756464,9743.475589,0.581081,43,0.072727,8,0.927273,102,0.418919,31,0.843137,0.581081,0.688,0.871253,0.782609,0.180649,0.819351,0.217391,0.792335,0.782609,0.772891,0.900666,1.292,0.025,1.25,0.03,130549,94065,51680,?
output,3,weka.classifiers.functions.RBFNetwork,'-B 6 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,357,184,144,40,0,78.26087,21.73913,0,0.591882,0.084562,0.222169,52.922279,79.171088,242.960166,6017.501635,-5774.541468,1.320436,32.703813,-31.383378,117.859259,0.640539,8250.338709,0.635135,47,0.109091,12,0.890909,98,0.364865,27,0.79661,0.635135,0.706767,0.820455,0.782609,0.18185,0.81815,0.217391,0.774391,0.782609,0.771021,0.87089,2.582,0.03,2.52,0.03,130549,94065,51680,?
output,4,weka.classifiers.functions.RBFNetwork,'-B 6 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,359,182,146,36,0,80.21978,19.78022,0,0.617379,0.081676,0.217384,51.236398,77.830032,234.82441,2312.374286,-2077.549877,1.290244,12.705353,-11.415109,119.223165,0.655072,8256.133626,0.684932,50,0.119266,13,0.880734,96,0.315068,23,0.793651,0.684932,0.735294,0.825939,0.802198,0.189217,0.810783,0.197802,0.794965,0.802198,0.785235,0.86369,1.614,0.026,1.57,0.03,133569,94555,51190,?
output,5,weka.classifiers.functions.RBFNetwork,'-B 6 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,356,185,141,44,0,76.216216,23.783784,0,0.566699,0.082503,0.228067,51.52693,80.929617,250.733714,8428.553994,-8177.82028,1.355317,45.559751,-44.204434,126.301905,0.682713,8953.917243,0.648649,48,0.153153,17,0.846847,94,0.351351,26,0.738462,0.648649,0.690647,0.822863,0.762162,0.18543,0.81457,0.237838,0.753542,0.762162,0.755613,0.860713,1.395,0.024,1.36,0.02,120676,93820,51925,?
output,6,weka.classifiers.functions.RBFNetwork,'-B 6 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,358,183,152,31,0,83.060109,16.939891,0,0.68206,0.07969,0.196128,49.962819,70.147152,239.994816,2480.469612,-2240.474796,1.311447,13.554479,-12.243032,133.150918,0.727601,9288.09923,0.743243,55,0.100917,11,0.899083,98,0.256757,19,0.833333,0.743243,0.785714,0.872489,0.830601,0.14886,0.85114,0.169399,0.823127,0.830601,0.824096,0.901096,1.417,0.025,1.37,0.03,123689,94310,51435,?
output,7,weka.classifiers.functions.RBFNetwork,'-B 6 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,357,184,138,46,0,75,25,0,0.549428,0.093298,0.233949,58.372521,83.320415,246.778295,4383.13037,-4136.352075,1.341186,23.821361,-22.480174,114.218054,0.62075,8056.406348,0.72973,54,0.227273,25,0.772727,85,0.27027,20,0.683544,0.72973,0.705882,0.795946,0.75,0.180293,0.819707,0.25,0.752532,0.75,0.750613,0.859732,1.976,0.024,1.92,0.02,120676,94065,51680,?
output,8,weka.classifiers.functions.RBFNetwork,'-B 6 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,357,184,147,37,0,79.891304,20.108696,0,0.63206,0.081998,0.216691,51.316269,77.215979,243.960166,4437.708943,-4193.748777,1.32587,24.117983,-22.792113,125.847421,0.683953,8822.3307,0.797297,59,0.181818,20,0.818182,90,0.202703,15,0.746835,0.797297,0.771242,0.842015,0.798913,0.160863,0.839137,0.201087,0.795149,0.798913,0.796289,0.862165,1.998,0.032,1.94,0.02,123689,94065,51680,?
output,9,weka.classifiers.functions.RBFNetwork,'-B 6 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,357,184,143,41,0,77.717391,22.282609,0,0.582697,0.082011,0.213364,51.326223,76.033482,242.960166,2472.98308,-2230.022914,1.320436,13.440125,-12.11969,135.99873,0.739124,9520.131052,0.567568,42,0.072727,8,0.927273,102,0.432432,32,0.84,0.567568,0.677419,0.818243,0.777174,0.198221,0.801779,0.222826,0.785171,0.777174,0.765029,0.864865,2.227,0.024,2.17,0.03,130549,94065,51680,?
output,10,weka.classifiers.functions.RBFNetwork,'-B 6 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,358,183,142,41,0,77.595628,22.404372,0,0.589462,0.083167,0.219844,52.157926,78.675858,236.176688,2236.061728,-1999.88504,1.290583,12.218917,-10.928334,121.807344,0.665614,8433.402403,0.621622,46,0.119266,13,0.880734,96,0.378378,28,0.779661,0.621622,0.691729,0.80579,0.775956,0.153225,0.846775,0.224044,0.784205,0.775956,0.774778,0.871834,2.395,0.033,2.32,0.03,133569,94310,51435,?
output,1,weka.classifiers.functions.RBFNetwork,'-B 7 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,357,184,139,45,0,75.543478,24.456522,0,0.535822,0.087698,0.217374,54.86889,77.417269,246.778295,3797.915829,-3551.137535,1.341186,20.640847,-19.299661,124.150917,0.674733,8757.023996,0.527027,39,0.063636,7,0.936364,103,0.472973,35,0.847826,0.527027,0.65,0.855037,0.755435,0.22471,0.77529,0.244565,0.771486,0.755435,0.73947,0.890287,2.616,0.026,2.54,0.02,128844,94065,51680,?
output,2,weka.classifiers.functions.RBFNetwork,'-B 7 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,357,184,143,41,0,77.717391,22.282609,0,0.589286,0.075681,0.209159,47.364717,74.534816,242.960166,3020.056776,-2777.096609,1.320436,16.413352,-15.092916,138.139083,0.750756,9669.9592,0.554054,41,0.063636,7,0.936364,103,0.445946,33,0.854167,0.554054,0.672131,0.881327,0.777174,0.189379,0.810621,0.222826,0.790625,0.777174,0.765054,0.908096,1.375,0.028,1.34,0.03,138717,94065,51680,?
output,3,weka.classifiers.functions.RBFNetwork,'-B 7 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,357,184,134,50,0,72.826087,27.173913,0,0.494617,0.09291,0.242118,58.147254,86.280173,242.960166,6948.247294,-6705.287128,1.320436,37.762214,-36.441778,107.275572,0.583019,7509.463527,0.594595,44,0.163636,18,0.836364,92,0.405405,30,0.709677,0.594595,0.647059,0.7707,0.728261,0.222366,0.777634,0.271739,0.721555,0.728261,0.720413,0.835239,8.836,0.027,8.63,0.03,138717,94065,51680,?
output,4,weka.classifiers.functions.RBFNetwork,'-B 7 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,359,182,146,36,0,80.21978,19.78022,0,0.618493,0.081953,0.218309,51.410186,78.161427,234.82441,2018.033288,-1783.208879,1.290244,11.088095,-9.797851,119.113961,0.654472,8248.571283,0.69863,51,0.12844,14,0.87156,95,0.30137,22,0.784615,0.69863,0.73913,0.814252,0.802198,0.186486,0.813514,0.197802,0.794273,0.802198,0.786157,0.85514,1.454,0.03,1.4,0.03,141537,94555,51190,?
output,5,weka.classifiers.functions.RBFNetwork,'-B 7 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,356,185,138,47,0,74.594595,25.405405,0,0.531998,0.085438,0.230165,53.360077,81.674368,250.733714,8623.698234,-8372.96452,1.355317,46.614585,-45.259268,121.472974,0.656611,8611.580012,0.594595,44,0.144144,16,0.855856,95,0.405405,30,0.733333,0.594595,0.656716,0.819515,0.745946,0.206182,0.793818,0.254054,0.735329,0.745946,0.73542,0.856625,1.382,0.027,1.34,0.03,128844,93820,51925,?
output,6,weka.classifiers.functions.RBFNetwork,'-B 7 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,358,183,151,32,0,82.513661,17.486339,0,0.672977,0.077807,0.194232,48.782272,69.469197,239.994816,2830.926907,-2590.932091,1.311447,15.469546,-14.158099,136.727884,0.747147,9537.614679,0.72973,54,0.100917,11,0.899083,98,0.27027,20,0.830769,0.72973,0.776978,0.884701,0.825137,0.149175,0.850825,0.174863,0.818295,0.825137,0.818965,0.916783,1.068,0.028,1.03,0.03,131657,94310,51435,?
output,7,weka.classifiers.functions.RBFNetwork,'-B 7 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,357,184,137,47,0,74.456522,25.543478,0,0.54556,0.091969,0.233048,57.541004,82.999523,246.778295,6153.111088,-5906.332793,1.341186,33.440821,-32.099635,115.559891,0.628043,8151.053283,0.72973,54,0.209091,23,0.790909,87,0.27027,20,0.701299,0.72973,0.715232,0.826536,0.744565,0.173011,0.826989,0.255435,0.756084,0.744565,0.749274,0.870809,3.714,0.027,3.62,0.02,128844,94065,51680,?
output,8,weka.classifiers.functions.RBFNetwork,'-B 7 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,357,184,151,33,0,82.065217,17.934783,0,0.669263,0.078577,0.210833,49.175874,75.128376,243.960166,4633.926761,-4389.966595,1.32587,25.184385,-23.858514,133.936106,0.727914,9389.374972,0.783784,58,0.136364,15,0.863636,95,0.216216,16,0.794521,0.783784,0.789116,0.828931,0.820652,0.148775,0.851225,0.179348,0.813674,0.820652,0.816601,0.853647,1.3,0.028,1.27,0.03,131657,94065,51680,?
output,9,weka.classifiers.functions.RBFNetwork,'-B 7 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,357,184,144,40,0,78.26087,21.73913,0,0.599194,0.081737,0.214353,51.154823,76.385711,242.960166,1710.884018,-1467.923851,1.320436,9.298283,-7.977847,136.39894,0.741299,9548.146365,0.581081,43,0.072727,8,0.927273,102,0.418919,31,0.843137,0.581081,0.688,0.820209,0.782609,0.174485,0.825515,0.217391,0.793504,0.782609,0.77389,0.874294,2.207,0.027,2.14,0.02,138717,94065,51680,?
output,10,weka.classifiers.functions.RBFNetwork,'-B 7 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,358,183,143,40,0,78.142077,21.857923,0,0.601893,0.080899,0.215725,50.735769,77.201605,236.176688,2272.098327,-2035.921639,1.290583,12.415838,-11.125255,125.077338,0.683483,8659.802384,0.635135,47,0.119266,13,0.880734,96,0.364865,27,0.783333,0.635135,0.701493,0.823456,0.781421,0.140974,0.859026,0.218579,0.793479,0.781421,0.782907,0.883558,2.682,0.029,2.56,0.03,141537,94310,51435,?
output,1,weka.classifiers.functions.RBFNetwork,'-B 8 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,357,184,142,42,0,77.173913,22.826087,0,0.567689,0.083805,0.21424,52.433404,76.301091,246.778295,4749.396558,-4502.618263,1.341186,25.811938,-24.470751,124.434769,0.676276,8777.045586,0.567568,42,0.054545,6,0.945455,104,0.432432,32,0.875,0.567568,0.688525,0.867138,0.771739,0.20898,0.79102,0.228261,0.784873,0.771739,0.757583,0.884606,4.571,0.035,4.45,0.03,136812,94065,51680,?
output,2,weka.classifiers.functions.RBFNetwork,'-B 8 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.015,357,184,141,43,0,76.630435,23.369565,0,0.570374,0.080318,0.219332,50.266472,78.160316,242.960166,2596.84897,-2353.888804,1.320436,14.11331,-12.792874,130.144381,0.707306,9110.317105,0.527027,39,0.054545,6,0.945455,104,0.472973,35,0.866667,0.527027,0.655462,0.845823,0.766304,0.19157,0.80843,0.233696,0.793178,0.766304,0.757068,0.884211,2.798,0.036,2.72,0.03,146685,94065,51680,?
output,3,weka.classifiers.functions.RBFNetwork,'-B 8 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0151,357,184,142,42,0,77.173913,22.826087,0,0.575944,0.08491,0.230204,53.140187,82.034427,242.960166,7527.636733,-7284.676567,1.320436,40.911069,-39.590634,116.798392,0.634774,8176.076302,0.702703,52,0.172727,19,0.827273,91,0.297297,22,0.732394,0.702703,0.717241,0.789742,0.771739,0.18267,0.81733,0.228261,0.758273,0.771739,0.763856,0.844806,5.902,0.032,5.63,0.03,146685,94065,51680,?
output,4,weka.classifiers.functions.RBFNetwork,'-B 8 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0151,359,182,145,37,0,79.67033,20.32967,0,0.607026,0.078102,0.217252,48.994927,77.78297,234.82441,2461.738397,-2226.913988,1.290244,13.526035,-12.235791,122.942118,0.675506,8513.668885,0.657534,48,0.110092,12,0.889908,97,0.342466,25,0.8,0.657534,0.721805,0.80093,0.796703,0.1923,0.8077,0.203297,0.784606,0.796703,0.779279,0.850708,6.9,0.032,6.57,0.03,149505,94555,51190,?
