ptn_avg,ptn_stddev,ptn_vc,ptn_min,ptn_max,ptn_entropy,varptn_avg,varptn_stddev,varptn_vc,varptn_min,varptn_max,varptn_entropy,unary,binary,ternary,clauses,variables,ratio,ratio_sq,ratio_cube,rec_ratio,rec_ratio_sq,rec_ratio_cube,lin_ratio,lin_ratio_sq,lin_ratio_cube,MH,rate
0.5,0.5,1,0,1,-6.338594,1,0,0,1,1,-3.688879,0,1,0,1132,40,28.3,800.89,22665.187,0.035335689,0.0012486109,4.41205272208873E-005,23.7,561.69,13312.053,"EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",1.0417366947
0.5,0.5,1,0,1,-6.338594,1,0,0,1,1,-3.688879,0,1,0,1132,40,28.3,800.89,22665.187,0.035335689,0.0012486109,4.41205272208873E-005,23.7,561.69,13312.053,"EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",1.1020074697
0.5,0.5,1,0,1,-6.338594,1,0,0,1,1,-3.688879,0,1,0,1132,40,28.3,800.89,22665.187,0.035335689,0.0012486109,4.41205272208873E-005,23.7,561.69,13312.053,"GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",1.0761904762
0.5,0.5,1,0,1,-6.338594,1,0,0,1,1,-3.688879,0,1,0,1132,40,28.3,800.89,22665.187,0.035335689,0.0012486109,4.41205272208873E-005,23.7,561.69,13312.053,"GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",1.0232492997
0.5,0.5,1,0,1,-6.338594,1,0,0,1,1,-3.688879,0,1,0,1132,40,28.3,800.89,22665.187,0.035335689,0.0012486109,4.41205272208873E-005,23.7,561.69,13312.053,"GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",1.0521008403
0.5,0.5,1,0,1,-6.338594,1,0,0,1,1,-3.688879,0,1,0,1132,40,28.3,800.89,22665.187,0.035335689,0.0012486109,4.41205272208873E-005,23.7,561.69,13312.053,"GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",1.0296918768
0.5,0.5,1,0,1,-6.338594,1,0,0,1,1,-3.688879,0,1,0,1132,40,28.3,800.89,22665.187,0.035335689,0.0012486109,4.41205272208873E-005,23.7,561.69,13312.053,"PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",1.025210084
0.5,0.5,1,0,1,-6.338594,1,0,0,1,1,-3.688879,0,1,0,1132,40,28.3,800.89,22665.187,0.035335689,0.0012486109,4.41205272208873E-005,23.7,561.69,13312.053,"PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",1.0574229692
0.5,0.5,1,0,1,-6.338594,1,0,0,1,1,-3.688879,0,1,0,1132,40,28.3,800.89,22665.187,0.035335689,0.0012486109,4.41205272208873E-005,23.7,561.69,13312.053,"PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",1.0299719888
0.5,0.5,1,0,1,-6.338594,1,0,0,1,1,-3.688879,0,1,0,1132,40,28.3,800.89,22665.187,0.035335689,0.0012486109,4.41205272208873E-005,23.7,561.69,13312.053,"PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",1.0607843137
0.5,0.5,1,0,1,-5.953243,1,0,0,1,1,-3.688879,0,1,0,770,40,19.25,370.5625,7133.328125,0.0519480519,0.0026986001,0.000140187,14.65,214.6225,3144.219625,"EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",1.209929078
